"product_name",seller_id,brand_id,"product_url","number_sold","avg_rating","number_reviews","descript","source"
"Hub Type-C To HDMI FIRO 6in1 Chuẩn HDTV - Hub Chuyển Đổi Type-C Chia 6 Cổng - 1 Cổng HDMI/HDTV 4K, 2 Cổng USB 3.0, 2 Khe Đọc Thẻ TF Và SD, 1 Cổng Sạc Nhanh Type C PD - Kết Nối Tốc Độ Cao - Dùng Cho Smartphone/Laptop/PC/Tivi/Playstation – Hàng Chính Hãng                                                                                                                                          ",5,18,"https://tiki.vn/hub-type-c-to-hdmi-firo-6in1-hub-chuyen-doi-type-c-chia-6-cong-1-cong-hdmi-4k-2-cong-usb-3-0-2-khe-doc-the-tf-va-sd-1-cong-sac-nhanh-type-c-pd-ket-noi-toc-do-cao-dung-cho-smartphone-laptop-pc-tivi-playstation-hang-chinh-hang-p263433314.html?spid=263433315                                              "," 803                                                                                                                     ","4.8                                                                                                                                                     ","79                                                                                                                                           ","Hub Type-C To HDMI FIRO 6in1 - Hub Chuyển Đổi Type-C Chia 6 Cổng - 1 Cổng HDMI 4K, 2 Cổng USB 3.0, 2 Khe Đọc Thẻ TF Và SD, 1 Cổng Sạc Nhanh Type C PD - Kết Nối Tốc Độ Cao - Dùng Cho Smartphone/Laptop/","Tiki                            "
"Hub USB 3.0 FIRO Và Hub Type C FIRO - Bộ Chia Cổng USB FIRO - HUB Chuyển Đổi Dành Cho Laptop, PC - Hỗ Trợ Sạc Pin, Kết Nối Đa Năng Ổ Cứng , Bàn Phím, Chuột, Máy In, Thiết Bị Ổ Chia USB - FIRO Type C Adapter 4in1 - Hàng Chính Hãng                                                                                                                                                                  ",5,18,"https://tiki.vn/hub-usb-3-0-firo-va-hub-type-c-firo-bo-chia-cong-usb-firo-hub-chuyen-doi-danh-cho-macbook-pro-laptop-pc-ho-tro-sac-pin-ket-noi-da-nang-o-cung-ban-phim-chuot-may-in-thiet-bi-o-chia-usb-firo-type-c-adapter-4in1-hang-chinh-hang-p262034792.html?spid=262034793                                              "," 644                                                                                                                     ","4.8                                                                                                                                                     ","90                                                                                                                                           ","HUB Type C FIRO và HUB USB 3.0 FIRO - Bộ Chia Cổng USB FIRO - HUB FIRO - Hàng Chính Hãng FIRO
HUB Type C FIRO và HUB USB 3.0 FIRO 4 in 1 to USB 3.0, USB Type C - Bộ Chia USB 3.0 FIRO - Hub FIRO - Hàn","Tiki                            "
"Bộ 2 Lon Sữa Bột Friso Gold 4 1400g Dành Cho Trẻ Từ 2 - 6 Tuổi + Tặng Lon Sữa Friso Gold 4 380g                                                                                                                                                                                                                                                                                                        ",17,19,"https://tiki.vn/bo-2-hop-sua-bot-friso-gold-4-1400g-danh-cho-tre-tu-2-6-tuoi-tang-lon-sua-friso-gold-4-380g-p97551646.html?spid=97551647                                                                                                                                                                                     "," 34000                                                                                                                   ","4.8                                                                                                                                                     ","1229                                                                                                                                         ","Bộ 2 Lon Sữa Bột Friso Gold 4 1400g Dành Cho Trẻ Từ 2 - 6 Tuổi + Tặng Lon Sữa Friso Gold 4 380g
Sữa Bột Frisolac Gold 4 - Giai Đoạn 1 là sản phẩm dinh dưỡng công thức dành cho trẻ từ 2-6 tuổiFrisolac","Tiki                            "
"Hoa Quả Nghiền FRUTO Nga Organic Bổ Sung Chất Xơ, Vitamin, Không GMO - 90G                                                                                                                                                                                                                                                                                                                             ",17,20,"https://tiki.vn/hoa-qua-nghien-fruto-nga-organic-bo-sung-chat-xo-vitamin-khong-gmo-90g-p275891588.html?spid=275892260                                                                                                                                                                                                        "," 46                                                                                                                      ","5.0                                                                                                                                                     ","11                                                                                                                                           ","Hoa Quả Nghiền FRUTO Nga Organic Bổ Sung Chất Xơ, Vitamin, Không GMO cho bé từ 6 tháng tuổi - 90G
Giới thiệu
[GÓI] Hoa Quả Nghiền FRUTO Nga Organic Bổ Sung Chất Xơ, Vitamin, Không GMO - FRUTONANNY
","Tiki                            "
"Lon Sữa Glucerna 800g - Tặng 1 hộp đựng thức ăn                                                                                                                                                                                                                                                                                                                                                        ",17,21,"https://tiki.vn/lon-sua-glucerna-800g-tang-1-hop-dung-thuc-an-p274679160.html?spid=274679161                                                                                                                                                                                                                                 "," 65                                                                                                                      ","5.0                                                                                                                                                     ","3                                                                                                                                            ","Lon Sữa Bột Glucerna Hương Vani 800g - Tặng 1 hộp đựng thức ăn
Giới thiệu
Sữa Glucerna là một sản phẩm dinh dưỡng đặc biệt dành cho người mắc bệnh tiểu đường. Với công thức đặc chế, sữa Glucerna giú","Tiki                            "
"Con Lăn Tạo Phép Tính Toán Học Cộng Trừ Nhân Chia Cho Bé Học Toán Tiểu Học GroFa ( Tặng kèm 1 hủ mực dự phòng)- Màu họa tiết ngẫu nhiên                                                                                                                                                                                                                                                                ",10,22,"https://tiki.vn/con-lan-tao-phep-tinh-toan-hoc-cong-tru-nhan-chia-cho-be-hoc-toan-tieu-hoc-grofa-tang-kem-1-hu-muc-du-phong-mau-hoa-tiet-ngau-nhien-p206073387.html?spid=206073395                                                                                                                                           "," 22                                                                                                                      ","3.0                                                                                                                                                     ","2                                                                                                                                            ","Con Lăn Tạo Phép Tính Toán Học Cộng Trừ Nhân Chia Cho Bé Học Toán Tiểu Học GroFa ( Tặng kèm 1 hủ mực dự phòng)- Màu họa tiết ngẫu nhiên

Mô tả sản phẩm:
- Tên sản phẩm : Con lăn tạo phép tính cộng ","Tiki                            "
"1 Lon Grow 6+ 850g tặng 01 Summer towel (Khăn choàng cho bé)                                                                                                                                                                                                                                                                                                                                           ",17,23,"https://tiki.vn/1-lon-grow-6-850g-tang-01-summer-towel-khan-choang-cho-be-p276119267.html?spid=276119268                                                                                                                                                                                                                     "," 50                                                                                                                      ","-1                                                                                                                                                      ","0                                                                                                                                            ","1 Lon Grow 6+ 850g tặng 01 Summer towel (Khăn choàng cho bé)
Grow 6+ - Bước ngoặt phát triển toàn diện cho bé yêu! Với hệ dưỡng chất tiên tiến G-Power+, Grow 6+ cung cấp đầy đủ dưỡng chất cần thiết, ","Tiki                            "
"Thùng 48 hộp sữa nước Abbott Grow Gold Hương Vani 180ml tặng combo bao gồm: 01 Quạt cầm tay & 01 Khăn choàng mùa hè Grow                                                                                                                                                                                                                                                                               ",17,23,"https://tiki.vn/thung-48-hop-sua-nuoc-abbott-grow-gold-huong-vani-180ml-tang-combo-bao-gom-01-quat-cam-tay-01-khan-choang-mua-he-grow-p276119293.html?spid=276119294                                                                                                                                                         "," 65                                                                                                                      ","5.0                                                                                                                                                     ","6                                                                                                                                            ","Đặc điểm sản phẩm
Abbott GROW GOLD với hệ dưỡng chất tiên tiến G Power+ giàu dưỡng chất và protein chất lượng cao, đủ 9 acid amin thiết yếu, giúp bé phát triển tốt về thể chất và trí tuệ. Bổ sung dưỡ","Tiki                            "
"Combo 3 gói Tã/bỉm dán sơ sinh Huggies Skin Perfect S 54+6 miếng với 2 vùng thấm giảm kích ứng da                                                                                                                                                                                                                                                                                                      ",17,24,"https://tiki.vn/thung-3-goi-ta-bim-dan-so-sinh-huggies-skin-perfect-s-54-6-mieng-voi-2-vung-tham-giam-kich-ung-da-p274091852.html?spid=274091860                                                                                                                                                                             "," 804                                                                                                                     ","4.9                                                                                                                                                     ","22                                                                                                                                           ","Giới thiệu
Bề mặt mềm mại kết hợp với công nghệ Dual Zone giúp làm dịu và nuôi dưỡng làn da bé yêu. Được chứng minh lâm sàng giúp ngừa kích ứng da, an toàn cho làn da nhạy cảm
Huggies Skin Perfect l","Tiki                            "
"Tã/bỉm quần Huggies Skin Care Mega Jumbo XL84+4 miếng với tràm trà dịu da                                                                                                                                                                                                                                                                                                                              ",17,24,"https://tiki.vn/ta-bim-quan-huggies-skin-care-mega-jumbo-xl84-4-mieng-voi-tram-tra-diu-da-p275220816.html?spid=275220817                                                                                                                                                                                                     "," 859                                                                                                                     ","4.2                                                                                                                                                     ","9                                                                                                                                            ","Tã/bỉm quần Huggies Skin Care Mega Jumbo XL84+4 miếng với tràm trà dịu da
Giới thiệu
Bỉm - Tã quần Huggies size XL sẽ là trợ thủ đắc lực của mẹ trong hành trình chăm sóc con những năm tháng đầu đời.","Tiki                            "
"Tã/bỉm quần Huggies Skin Care Super Jumbo XXL54 miếng với tràm trà dịu da                                                                                                                                                                                                                                                                                                                              ",17,24,"https://tiki.vn/ta-bim-quan-huggies-skin-care-super-jumbo-xxl54-mieng-voi-tram-tra-diu-da-p275220783.html?spid=275220787                                                                                                                                                                                                     "," 3000                                                                                                                    ","5.0                                                                                                                                                     ","4                                                                                                                                            ","Tã/bỉm quần Huggies Skin Care Super Jumbo XXL54 miếng với tràm trà dịu da
Tã quần Huggies Skin Care Super Jumbo là một trong những lựa chọn hàng đầu của các mẹ khi tìm kiếm sản phẩm chăm sóc da cho b","Tiki                            "
"Combo 3 gói Tã/bỉm dán sơ sinh Huggies Skin Perfect NB 70+6 miếng với 2 vùng thấm giảm kích ứng da                                                                                                                                                                                                                                                                                                     ",19,24,"https://tiki.vn/thung-3-goi-ta-bim-dan-so-sinh-huggies-skin-perfectnb-70-6-mieng-voi-2-vung-tham-giam-kich-ung-da-p274091856.html?spid=274091864                                                                                                                                                                             "," 217                                                                                                                     ","5.0                                                                                                                                                     ","5                                                                                                                                            ","Giới thiệu
Bề mặt mềm mại kết hợp với công nghệ Dual Zone giúp làm dịu và nuôi dưỡng làn da bé yêu. Được chứng minh lâm sàng giúp ngừa kích ứng da, an toàn cho làn da nhạy cảm
Huggies Skin Perfect l","Tiki                            "
"Tã quần Huggies Skin Care Super Jumbo L68+6 miếng với tràm trà dịu da                                                                                                                                                                                                                                                                                                                                  ",19,24,"https://tiki.vn/ta-quan-huggies-skin-care-super-jumbo-l68-6-mieng-voi-tram-tra-diu-da-p276081279.html?spid=276081280                                                                                                                                                                                                         "," 0                                                                                                                       ","-1                                                                                                                                                      ","3                                                                                                                                            ","NA                                                                                                                                                                                                      ","Tiki                            "
"Tã/bỉm dán sơ sinh Huggies Skin Perfect M 76+3 miếng với 2 vùng thấm giảm kích ứng da                                                                                                                                                                                                                                                                                                                  ",19,24,"https://tiki.vn/ta-bim-dan-so-sinh-huggies-skin-perfect-m-76-3-mieng-voi-2-vung-tham-giam-kich-ung-da-p274058660.html?spid=274058662                                                                                                                                                                                         "," 265                                                                                                                     ","5.0                                                                                                                                                     ","7                                                                                                                                            ","Giới thiệu
Bề mặt mềm mại kết hợp với công nghệ Dual Zone giúp làm dịu và nuôi dưỡng làn da bé yêu. Được chứng minh lâm sàng giúp ngừa kích ứng da, an toàn cho làn da nhạy cảm
Huggies Skin Perfect l","Tiki                            "
"Tã/bỉm dán sơ sinh Huggies Skin Perfect S 80+2 miếng với 2 vùng thấm giảm kích ứng da                                                                                                                                                                                                                                                                                                                  ",19,24,"https://tiki.vn/ta-bim-dan-so-sinh-huggies-skin-perfect-s-80-2-mieng-voi-2-vung-tham-giam-kich-ung-da-p274058672.html?spid=274058673                                                                                                                                                                                         "," 189                                                                                                                     ","5.0                                                                                                                                                     ","1                                                                                                                                            ","Giới thiệu
Bề mặt mềm mại kết hợp với công nghệ Dual Zone giúp làm dịu và nuôi dưỡng làn da bé yêu. Được chứng minh lâm sàng giúp ngừa kích ứng da, an toàn cho làn da nhạy cảm
Huggies Skin Perfect l","Tiki                            "
"Tã/bỉm quần Huggies Skin Care Super Jumbo M76 miếng với tràm trà dịu da                                                                                                                                                                                                                                                                                                                                ",19,24,"https://tiki.vn/ta-bim-quan-huggies-skin-care-super-jumbo-m76-mieng-voi-tram-tra-diu-da-p275220789.html?spid=275220792                                                                                                                                                                                                       "," 1000                                                                                                                    ","5.0                                                                                                                                                     ","3                                                                                                                                            ","Tã/bỉm quần Huggies Skin Care Super Jumbo M76 miếng với tràm trà dịu da
Tã bỉm dán Huggies Skincare Super Jumbo là một lựa chọn tuyệt vời cho bố mẹ nhằm đảm bảo sự phát triển toàn diện và sự thoải má","Tiki                            "
"Chuột không dây Bluetooth, chuột máy tính HXSJ M107B chống ồn, DPI 1600, chế độ kép wireless usb 2.4Ghz, bluetooth chuyên dùng cho laptop, máy tính, tivi - Hàng chính hãng                                                                                                                                                                                                                            ",9,25,"https://tiki.vn/chuot-khong-day-bluetooth-chuot-may-tinh-hxsj-m107b-chong-on-dpi-1600-che-do-kep-wireless-usb-2-4ghz-bluetooth-chuyen-dung-cho-laptop-may-tinh-tivi-hang-chinh-hang-p116725239.html?spid=116725247                                                                                                           "," 283                                                                                                                     ","4.4                                                                                                                                                     ","71                                                                                                                                           ","Chuột không dây Bluetooth, chuột máy tính HXSJ M107B
Mode: HXSJ M107B
Chất liệu: ABS cao cấp, nhỏ gọn, thời trang
Thiết kế: Hiện đại
Độ phân giải quang điện: 800,1200,1600
Kết nối : Không dây 2.4","Tiki                            "
"Chuột không dây HXSJ M107 wireless 2.4Ghz sạc pin, chồng ồn, DIP1600 chuyên dùng cho máy tính, laptop, tivi - Hàng chính hãng                                                                                                                                                                                                                                                                          ",9,25,"https://tiki.vn/chuot-khong-day-hxsj-m107-wireless-2-4ghz-sac-pin-chong-on-dip1600-chuyen-dung-cho-may-tinh-laptop-tivi-hang-chinh-hang-p116566083.html?spid=116566089                                                                                                                                                       "," 418                                                                                                                     ","4.6                                                                                                                                                     ","112                                                                                                                                          ","Chuột không dây sạc điện HXSJ M107
Mode: HXSJ M107
Chất liệu: ABS cao cấp, nhỏ gọn, thời trang
Thiết kế: Hiện đại
Độ phân giải quang điện: 800,1200,1600
Kết nối : Không dây 2.4GHz
Chế độ hoạt độ","Tiki                            "
"Lót chuột HXSJ cao su siêu bền, siêu nhẹ - hàng chính hãng                                                                                                                                                                                                                                                                                                                                             ",9,25,"https://tiki.vn/lot-chuot-hxsj-cao-su-sieu-ben-sieu-nhe-hang-chinh-hang-p276135518.html?spid=276135519                                                                                                                                                                                                                       "," 182                                                                                                                     ","-1                                                                                                                                                      ","0                                                                                                                                            ","Lót chuột - mouse pad - bàn di chuột T1 kích thước 22x18cm có đế cao su chống trượt, di chuột mượt, giá siêu rẻ 
- Tên sản phẩm: Lót chuột - mouse pad - bàn di chuột
- kích thước 22x18cm
- Lót chuộ","Tiki                            "
"Lót chuột HXSJ kích thước 22x18 cm có đế cao su chống trượt cao cấp - Hàng chính hãng                                                                                                                                                                                                                                                                                                                  ",9,25,"https://tiki.vn/lot-chuot-hxsj-kich-thuoc-22x18-cm-co-de-cao-su-chong-truot-cao-cap-p189363615.html?spid=189363616                                                                                                                                                                                                           "," 155                                                                                                                     ","4.7                                                                                                                                                     ","21                                                                                                                                           ","Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồ","Tiki                            "
"Bộ bàn phím và chuột không dây Bluetooth có LED RGB thích hợp cho máy tính bảng iPad, điện thoại di động - hàng chính hãng                                                                                                                                                                                                                                                                             ",19,25,"https://tiki.vn/bo-ban-phim-va-chuot-khong-day-bluetooth-co-led-rgb-thich-hop-cho-may-tinh-bang-ipad-dien-thoai-di-dong-hang-chinh-hang-p275069081.html?spid=275069222                                                                                                                                                       "," 30                                                                                                                      ","3.0                                                                                                                                                     ","2                                                                                                                                            ","Thông số sản phẩm:
[Kích thước bàn phím 7 inch] 20*12.6*0.6CM
[Trọng lượng bàn phím 7 inch] 0,145kg
[7 inch bao gồm kích thước hộp màu] 24,2 * 14 * 1,5CM
[Trọng lượng 7 inch bao gồm hộp màu] 0,165","Tiki                            "
"Bộ sạc nhanh IP công suất 20W chuẩn PD iCybernet IC-3001 (C to L cho IP14 trở xuống) - Hàng chính hãng                                                                                                                                                                                                                                                                                                 ",8,26,"https://tiki.vn/bo-sac-nhanh-ip-cong-suat-20w-chuan-pd-icybernet-ic-3001-c-to-l-cho-ip14-tro-xuong-hang-chinh-hang-p273908702.html?spid=273908703                                                                                                                                                                            "," 242                                                                                                                     ","4.5                                                                                                                                                     ","31                                                                                                                                           ","BỘ SẠC NHANH IP CHUẨN PD20W ICYBERNET IC-3001
  Bộ sạc nhanh iCybernet IC-3001 là sản phẩm bộ sưu tập phụ kiện điện thoại nhà iCybernet năm 2024. Bộ sạc là sự kết hợp của mã củ sạc nhanh nhỏ gọn IC-2","Tiki                            "
"Cáp sạc USB to IP iCybernet IC-1001 sạc 2.4A và truyền dữ liệu đồng thời, chiều dài 1,2m - Hàng chính hãng                                                                                                                                                                                                                                                                                             ",8,26,"https://tiki.vn/cap-sac-usb-to-ip-icybernet-ic-1001-sac-2-4a-va-truyen-du-lieu-dong-thoi-chieu-dai-1-2m-hang-chinh-hang-p273906522.html?spid=273906523                                                                                                                                                                       "," 188                                                                                                                     ","4.9                                                                                                                                                     ","25                                                                                                                                           ","CÁP SẠC VÀ TRUYỀN DỮ LIỆU USB TO IP CÔNG SUẤT 2.4A ICYBERNET IC-1001
  Cáp sạc và truyền dữ liệu USB to TypeC iCybernet IC-1001 là một trong những sản phẩm thuộc series phụ kiện mới nhất nhà iCyberne","Tiki                            "
"Tai Nghe Nhét Tai Có Micro JBL C200SI - Hàng Chính Hãng                                                                                                                                                                                                                                                                                                                                                ",17,27,"https://tiki.vn/tai-nghe-nhet-tai-co-micro-jbl-c200si-hang-chinh-hang-p214168962.html?spid=214168963                                                                                                                                                                                                                         "," 1000                                                                                                                    ","4.9                                                                                                                                                     ","220                                                                                                                                          ","Thiết kế hiện đại sang trọng
Tai Nghe Nhét Tai JBL C200SI có thiết kế nhỏ gọn, kiểu dáng ấn tượng với housing bầu dục bo cong mềm mại kết hợp phần đệm tai nghe êm ái, cho bạn cảm giác thoải mái sử dụ","Tiki                            "
"Quạt Cầm Tay Mini JISULIFE FA42 Siêu Mát - Sạc Nhanh - Pin 2000/4500mAh Sử Dụng Đến 6H-12H - Hàng Chính Hãng                                                                                                                                                                                                                                                                                           ",19,28,"https://tiki.vn/quat-cam-tay-mini-jisulife-fa42-sieu-mat-sac-nhanh-pin-2000-4500mah-su-dung-den-6h-12h-hang-chinh-hang-bh-12t-p276143120.html?spid=276151331                                                                                                                                                                 "," 31                                                                                                                      ","5.0                                                                                                                                                     ","2                                                                                                                                            ","Quạt Cầm Tay Mini JISULIFE FA42 Siêu Mát - Sạc Nhanh - Pin 2000/4500mAh Sử Dụng Lên Đến 6H-12H Chính Hãng - Bảo Hành 12 Tháng
THỜI GIAN GIAO HÀNG SIÊU TỐC ĐỘ
- Đơn giao hỏa tốc: Thời gian từ 1-3 giờ","Tiki                            "
"Miếng lót chuột Kai hình tròn siêu dễ thương nhiều mẫu mới_ Hàng chính hãng                                                                                                                                                                                                                                                                                                                            ",2,29,"https://tiki.vn/mieng-lot-chuot-kai-hinh-tron-sieu-de-thuong-nhieu-mau-moi_-hang-chinh-hang-p275316800.html?spid=275316808                                                                                                                                                                                                   "," 49                                                                                                                      ","5.0                                                                                                                                                     ","1                                                                                                                                            ","Hình Tròn,dày 3mm, đường kính 20cm Chất liệu mềm mại, chống trơn trượt Màu sắc tươi tắn, hình ảnh dễ thương góp phần tô điểm hơn cho bàn làm việc của bạn
Hình Tròn,dày 3mm, đường kính 20cm
Chất liệu","Tiki                            "
"Miếng Lót Chuột Da Kai.N Mouse Pad Leather, Chống Thấm, Da Mềm, Siêu Mịn, Size 270x210mm_ Hàng Chính Hãng                                                                                                                                                                                                                                                                                              ",3,29,"https://tiki.vn/mieng-lot-chuot-da-kai-n-mouse-pad-leather-chong-tham-da-mem-sieu-min-size-270x210mm-p213701520.html?spid=213701524                                                                                                                                                                                          "," 432                                                                                                                     ","4.7                                                                                                                                                     ","37                                                                                                                                           ","Miếng Lót Chuột Da Kai.N Mouse Pad Leather, Chống Thắm, Da Mềm, Siêu Mịn, Size 270x210mm
  Đặc tính sản phẩm:
- Chất liệu da PU cao cấp mịn, lì không tỳ vết cùng khả năng chống bám bụi, chống nước, ","Tiki                            "
"Bình Đun Siêu Tốc 2 lớp Lock&Lock EJK738WHT (1.7 Lít) - Trắng - Hàng chính hãng                                                                                                                                                                                                                                                                                                                        ",17,30,"https://tiki.vn/binh-dun-sieu-toc-2-lop-lock-lock-ejk738wht-1-7-lit-trang-hang-chinh-hang-p3480333.html?spid=3480335                                                                                                                                                                                                         "," 14000                                                                                                                   ","4.6                                                                                                                                                     ","2518                                                                                                                                         ","Thiết kế hiện đại, sang trọng
Bình Đun Siêu Tốc Lock&Lock EJK738WHT có kiểu dáng mới lạ và không kém phần hiện đại với vẻ ngoài sang trọng. Bình được hoạt động với công suất mạnh mẽ 1800W và trang bị","Tiki                            "
"Máy kẹp nướng bánh LocknLock EJB126IVY (600W) - Hàng Chính Hãng                                                                                                                                                                                                                                                                                                                                        ",17,30,"https://tiki.vn/may-kep-nuong-banh-locknlock-ejb126ivy-600w-hang-chinh-hang-p271423054.html?spid=271423055                                                                                                                                                                                                                   "," 281                                                                                                                     ","4.7                                                                                                                                                     ","30                                                                                                                                           ","THÔNG TIN SẢN PHẨM
- Chất liệu: Lớp phủ men sứ, hợp kim
- Hệ thống làm nóng 2 mặt: Công suất cao 600W.
Gia tăng nhiệt nhanh, làm nóng hiệu quả và đồng đều cả 2 mặt.
- Khuôn nướng tháo rời: Khuôn n","Tiki                            "
"Nồi Chiên Không Dầu Điện Tử Lock&Lock EJF296BLK (7.2 Lít) - Kèm Chảo Nướng - Hàng Chính Hãng                                                                                                                                                                                                                                                                                                           ",17,30,"https://tiki.vn/noi-chien-khong-dau-dien-tu-lock-lock-ejf296blk-7-2-lit-kem-chao-nuong-hang-chinh-hang-p71159586.html?spid=71159587                                                                                                                                                                                          "," 7000                                                                                                                    ","4.7                                                                                                                                                     ","2551                                                                                                                                         ","Thiết kế hiện đại, sang trọng
Nồi Chiên Không Dầu Điện Tử Lock&Lock EJF296BLK có thiết kế hiện đại kết hợp luồng khí được làm nóng rất cao lưu thông nhanh, thiết kế hình sao và cấu hình làm nóng tối ","Tiki                            "
"Nồi điện đa năng Locknlock Electric multi pot EJP436IVY 220V, 50Hz, 600W, 1.5L- Màu ngà - Hàng chính hãng                                                                                                                                                                                                                                                                                              ",17,30,"https://tiki.vn/noi-dien-da-nang-locknlock-electric-multi-pot-ejp436ivy-220v-50hz-600w-1-5l-mau-nga-hang-chinh-hang-p242747639.html?spid=242747640                                                                                                                                                                           "," 921                                                                                                                     ","4.8                                                                                                                                                     ","140                                                                                                                                          ","Thiết kế nhỏ gọn, hiện đại
Nồi điện đa năng Locknlock Electric multi pot EJP436IVY có phần vỏ ngoài bằng nhựa PP bền bỉ, cách nhiệt tốt, dùng an toàn, gam màu sang đẹp, sạch sẽ, dễ vệ sinh.
Lòng nồi","Tiki                            "
"Ấm Điện Thủy Tinh Siêu Tốc Có Điều Chỉnh Nhiệt Độ Lock&Lock EJK341 (1.8L) - Hàng chính hãng                                                                                                                                                                                                                                                                                                            ",17,30,"https://tiki.vn/am-dien-thuy-tinh-sieu-toc-co-dieu-chinh-nhiet-do-lock-lock-ejk341-1-8l-hang-chinh-hang-p4701559.html?spid=4701561                                                                                                                                                                                           "," 14000                                                                                                                   ","4.7                                                                                                                                                     ","2631                                                                                                                                         ","Thiết kế đẹp mắt với dung tích 1.8 lít
Ấm điện thủy tinh siêu tốc có điều chỉnh nhiệt độ Lock&Lock EJK341 có thiết kế đẹp mắt với hệ thống đèn LED chiếu sáng đặc biệt, nhiệt độ khác nhau thì cho ra m","Tiki                            "
"Nồi Chiên Không Dầu Điện Tử Lock&Lock EJF357BLK (5.2 Lít) - Hàng Chính Hãng                                                                                                                                                                                                                                                                                                                            ",19,30,"https://tiki.vn/noi-chien-khong-dau-dien-tu-lock-lock-ejf357blk-5-2-lit-hang-chinh-hang-p36626940.html?spid=36626941                                                                                                                                                                                                         "," 24000                                                                                                                   ","4.7                                                                                                                                                     ","6545                                                                                                                                         ","Thiết kế hiện đại, chất liệu cao cấp
Nồi Chiên Không Dầu Điện Tử Lock&Lock EJF357BLK có kết cấu gọn gàng, thiết kế chắc chắn, màu đen lịch lãm bao phủ mọi mặt của nồi chiên không dầu, kết hợp hoàn hả","Tiki                            "
"Chuột Không Dây Logitech M220 Silent Plus - Hàng Chính Hãng                                                                                                                                                                                                                                                                                                                                            ",11,31,"https://tiki.vn/chuot-khong-day-logitech-m220-silent-plus-hang-chinh-hang-p10198980.html?spid=190252114                                                                                                                                                                                                                      "," 3000                                                                                                                    ","4.8                                                                                                                                                     ","452                                                                                                                                          ","Chuột không dây Logitech M220 Silent giảm ồn - không dây qua đầu thu USB 2.4 Ghz, thiết kế thuận cả 2 tay, phù hợp PC/ Laptop
Công nghệ kết nối không dây USB 2.4Ghz
Khoảng cách kết nối lên đến 10 mé","Tiki                            "
